Roll No,Course Code,Slot,Inst name
B24DS006,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS006,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS006,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS007,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS007,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS007,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS008,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS008,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS008,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS009,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS009,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS009,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS010,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS010,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS010,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS011,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS011,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS011,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS012,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS012,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS012,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS013,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS013,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS013,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS014,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS014,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS014,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS015,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS015,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS015,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS016,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS016,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS016,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS017,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS017,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS017,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS018,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS018,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS018,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS019,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS019,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS019,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS020,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS020,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS020,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS021,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS021,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS021,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS022,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS022,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS022,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS023,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS023,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS023,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS024,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS024,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS024,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS026,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS026,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS026,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS027,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS027,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS027,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS029,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS029,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS029,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS030,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS030,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS030,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS031,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS031,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS031,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS032,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS032,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS032,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS033,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS033,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS033,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS034,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS034,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS034,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS035,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS035,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS035,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS036,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS036,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS036,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS037,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS037,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS037,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS038,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS038,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS038,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24DS039,LAN102,G2 ,Dr. Anubhav Pradhan
B24DS039,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24DS039,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC001,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC001,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC001,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC002,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC002,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC002,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC003,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC003,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC003,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC004,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC004,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC004,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC005,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC005,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC005,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC006,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC006,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC006,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC007,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC007,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC007,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC008,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC008,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC008,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC010,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC010,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC010,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC011,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC011,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC011,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC012,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC012,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC012,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC013,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC013,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC013,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC015,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC015,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC015,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC016,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC016,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC016,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC017,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC017,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC017,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC019,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC019,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC019,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC020,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC020,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC020,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC021,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC021,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC021,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC022,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC022,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC022,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC023,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC023,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC023,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC024,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC024,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC024,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC025,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC025,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC025,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC026,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC026,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC026,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC027,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC027,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC027,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC028,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC028,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC028,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC029,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC029,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC029,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC030,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC030,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC030,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC031,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC031,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC031,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC032,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC032,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC032,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC035,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC035,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC035,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC036,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC036,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC036,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC037,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC037,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC037,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC038,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EC038,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC038,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC039,LAN102,G2 ,Dr. Anubhav Pradhan
B24EC039,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EC039,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE004,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE004,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE004,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE005,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE005,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE005,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE006,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE006,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE006,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE007,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE007,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE007,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE009,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE009,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE009,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE010,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE010,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE010,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE011,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE011,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE011,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE012,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE012,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE012,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE013,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE013,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE013,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE014,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE014,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE014,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE015,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE015,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE015,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE016,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE016,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE016,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE017,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE017,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE017,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE018,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE018,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE018,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE019,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE019,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE019,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE020,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE020,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE020,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE021,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE021,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE021,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE022,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE022,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE022,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE023,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE023,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE023,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE024,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE024,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE024,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE025,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE025,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE025,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE026,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
B24EE026,LAN102,G2 ,Dr. Anubhav Pradhan
B24EE026,PHL101,D ,"Dr. Mahavir Sharma* (1/3), Dr. Praveen Kumar (1/3) & Dr. Anjali Chaudhary (1/3)"
B24EE027,CYL100,"E1, X, F3 ","Dr. Arup Mukherjee (IC), Dr.  Suchetan Pal"
